event_id,logical_tx_id,processor_reference,src_account_id,dest_account_id,merchant_id,amount,fee_amount,currency,tx_type,event_status,event_time,ingested_at
1492b6bb-0ae2-4352-b206-82521ab06097,68c5c854-1b6a-4196-b468-1c4bd732d688,68c5c8541b6a-settled,98731031-9119-4827-aa43-0e3e8131bcb5,3c4e879e-45f8-4ec6-a4e4-cbd9680036a0,\N,265.72,1.06,USD,transfer,settled,2024-08-14 20:51:00,2024-08-14 20:52:28
ee413893-15f0-4a68-9d4c-1af50ee2fcf1,68cca21b-802e-474b-854e-7837a76a4a5c,68cca21b802e-pending,11e5524b-a97f-401b-9353-617ee4718da0,\N,\N,62.29,0.0,GBP,cash_out,pending,2024-06-23 23:04:00,2024-06-23 23:10:13
f980e3ee-f75d-4d47-919b-fd15ca9b3cba,68cca21b-802e-474b-854e-7837a76a4a5c,68cca21b802e-settled,11e5524b-a97f-401b-9353-617ee4718da0,\N,\N,62.29,0.75,GBP,cash_out,settled,2024-06-23 23:33:00,2024-06-23 23:38:12
90d08ddf-f00d-455a-9723-8c3f93e163eb,68d91f97-1441-4afe-960f-b685674ff7e2,68d91f971441-pending,80136a3c-c314-4faa-9e1c-33307e9570a9,\N,65c0f449-eeee-4a62-ba77-9b6519f162e7,202.07,0.0,USD,card_purchase,pending,2025-02-08 01:15:00,2025-02-08 01:20:52
d8d65950-7486-4882-9c9f-4c67ebc9e614,68d91f97-1441-4afe-960f-b685674ff7e2,68d91f971441-settled,80136a3c-c314-4faa-9e1c-33307e9570a9,\N,65c0f449-eeee-4a62-ba77-9b6519f162e7,202.07,3.64,USD,card_purchase,settled,2025-02-08 04:32:00,2025-02-08 04:34:51
6ec413e1-1490-432b-8b39-3d8c46ceb0a9,68ef33cf-5b7b-4393-97f0-1487d812c18f,68ef33cf5b7b-pending,22668824-2d94-4137-a514-68f3dfb41417,79874e9a-b1c3-4fdf-8cba-a59d0ac505bf,\N,165.83,0.0,USD,transfer,pending,2025-09-02 23:27:00,2025-09-02 23:35:00
04ecd734-0234-42c5-9711-fb64a8c589d0,68ef33cf-5b7b-4393-97f0-1487d812c18f,68ef33cf5b7b-settled,22668824-2d94-4137-a514-68f3dfb41417,79874e9a-b1c3-4fdf-8cba-a59d0ac505bf,\N,165.83,0.66,USD,transfer,settled,2025-09-03 04:51:00,2025-09-03 04:52:11
84faada8-7c0e-4d2e-978c-fbd0585b91c0,68ef33cf-5b7b-4393-97f0-1487d812c18f,68ef33cf5b7b-reversed,22668824-2d94-4137-a514-68f3dfb41417,79874e9a-b1c3-4fdf-8cba-a59d0ac505bf,\N,165.83,0.0,USD,transfer,reversed,2025-09-03 06:54:00,2025-09-03 06:55:29
d628cab0-2af5-4c2e-ab35-3bfb01915834,69023f23-c24b-4eeb-ad09-cc83eeb0c7f7,69023f23c24b-pending,f32f9d5a-b9d9-482e-b0b2-005935a06817,\N,\N,528.9,0.0,USD,cash_out,pending,2025-01-15 08:49:00,2025-01-15 08:57:26
c6d7b90c-2119-4bd4-ab5f-20d762acc7cf,69023f23-c24b-4eeb-ad09-cc83eeb0c7f7,69023f23c24b-settled,f32f9d5a-b9d9-482e-b0b2-005935a06817,\N,\N,528.9,6.35,USD,cash_out,settled,2025-01-15 13:08:00,2025-01-15 13:09:30
773aae38-5d29-4a9b-b839-cc13c4c1c409,69083910-5568-42e9-9671-91047cbd3009,690839105568-pending,c0f2012c-a994-4b52-97b0-a18a04515015,\N,\N,283.31,0.0,GBP,cash_out,pending,2024-05-25 02:31:00,2024-05-25 02:32:29
0f0cb34c-fd29-4ab1-bbf6-8ef645f84026,69083910-5568-42e9-9671-91047cbd3009,690839105568-settled,c0f2012c-a994-4b52-97b0-a18a04515015,\N,\N,283.31,3.4,GBP,cash_out,settled,2024-05-25 04:14:00,2024-05-25 04:18:57
9f53f1e7-430a-4cab-905d-9bd03d78a5ad,691119f5-b226-4bf8-9508-860ba707d9b3,691119f5b226-pending,18858530-a7b0-4a7a-aa83-8af7453bc50c,\N,1bff5e83-8c9d-4d11-b59d-a6f40563b42c,38.52,0.0,USD,card_purchase,pending,2025-10-16 22:09:00,2025-10-16 22:09:14
d1673495-fc70-4c9f-bd9e-02e2e9965c47,691119f5-b226-4bf8-9508-860ba707d9b3,691119f5b226-settled,18858530-a7b0-4a7a-aa83-8af7453bc50c,\N,1bff5e83-8c9d-4d11-b59d-a6f40563b42c,38.52,0.69,USD,card_purchase,settled,2025-10-17 00:21:00,2025-10-17 00:21:33
77aa721a-ac2a-4c12-8dcc-843a7e640e7d,6917f093-9f04-445d-b7f4-fd574ba88d02,6917f0939f04-pending,3d8b756b-bb0a-414b-abd4-2b02103e7902,\N,aa9a8d87-a9ca-49f9-93ab-5ac30cc4a4e2,77.21,0.0,USD,card_purchase,pending,2025-02-20 17:11:00,2025-02-20 17:15:30
c55bd54c-3150-444a-94d2-e43f14044eb8,6917f093-9f04-445d-b7f4-fd574ba88d02,6917f0939f04-settled,3d8b756b-bb0a-414b-abd4-2b02103e7902,\N,aa9a8d87-a9ca-49f9-93ab-5ac30cc4a4e2,77.21,1.39,USD,card_purchase,settled,2025-02-20 20:40:00,2025-02-20 20:44:39
505b6b28-102b-4c0a-b34a-2b7d0b7fc2fc,6922b71f-b6c2-4285-a1d4-01726cb012e8,6922b71fb6c2-pending,b44f305c-44f8-46ef-8a48-8a58b8ec927e,3db92157-8652-47fa-ac34-55e9785d35bd,\N,461.09,0.0,SGD,transfer,pending,2024-12-26 19:54:00,2024-12-26 20:02:37
3ec78491-5c39-4f56-9174-1432426ad540,6922b71f-b6c2-4285-a1d4-01726cb012e8,6922b71fb6c2-settled,b44f305c-44f8-46ef-8a48-8a58b8ec927e,3db92157-8652-47fa-ac34-55e9785d35bd,\N,461.09,1.84,SGD,transfer,settled,2024-12-26 23:27:00,2024-12-26 23:32:32
f672739c-c9bf-4bd6-9342-59dc2939d230,69279b67-56ff-4db8-b9ef-501333ff8a43,69279b6756ff-pending,54423150-4865-4243-b090-36713703b675,\N,b8ce990f-6fdd-4608-8454-9e6bbbb2aba4,319.27,0.0,EUR,card_purchase,pending,2025-05-29 21:52:00,2025-05-29 21:55:55
03c57de4-fb37-47c9-9dcc-d286defa70ee,69279b67-56ff-4db8-b9ef-501333ff8a43,69279b6756ff-settled,54423150-4865-4243-b090-36713703b675,\N,b8ce990f-6fdd-4608-8454-9e6bbbb2aba4,319.27,5.75,EUR,card_purchase,settled,2025-05-29 23:59:00,2025-05-30 00:06:29
1bb8b4fe-06f7-4b6e-b62c-ea84eb3bbc65,6941a421-9c30-41d5-b2e5-2dc09d04c806,6941a4219c30-pending,2ce1c2ca-c6a8-425e-8d7b-d02112b89364,\N,\N,627.05,0.0,USD,cash_out,pending,2025-08-17 00:26:00,2025-08-17 00:28:10
33524d35-1198-4f23-927a-989f38550920,6941a421-9c30-41d5-b2e5-2dc09d04c806,6941a4219c30-settled,2ce1c2ca-c6a8-425e-8d7b-d02112b89364,\N,\N,627.05,7.52,USD,cash_out,settled,2025-08-17 00:41:00,2025-08-17 00:47:15
8848e6e2-ac82-4978-9e1e-8dd89dfab9e4,694963bc-7824-4ed3-8137-daae2c606fec,694963bc7824-pending,56abb52e-4506-495e-b0ae-a82f417784b6,\N,6ef70d5b-d708-4571-a591-156f5536a297,126.71,0.0,USD,card_purchase,pending,2024-09-08 02:10:00,2024-09-08 02:14:29
e143570c-4252-4003-823e-f875b702db81,694963bc-7824-4ed3-8137-daae2c606fec,694963bc7824-declined,56abb52e-4506-495e-b0ae-a82f417784b6,\N,6ef70d5b-d708-4571-a591-156f5536a297,126.71,0.0,USD,card_purchase,declined,2024-09-08 07:06:00,2024-09-08 07:10:05
3c2ca383-8e4a-4d0d-a2c1-1e501c27d2a0,694ba4de-d0ed-4955-8552-a8fadba2973e,694ba4ded0ed-pending,d6636264-8165-412e-9e50-82b4f69de935,a55aee34-e332-4676-b61e-154c8e4697d8,\N,1263.68,0.0,USD,transfer,pending,2025-05-18 00:18:00,2025-05-18 00:20:00
07e7c8d5-602e-4e15-81bf-8b137ed5220b,694ba4de-d0ed-4955-8552-a8fadba2973e,694ba4ded0ed-settled,d6636264-8165-412e-9e50-82b4f69de935,a55aee34-e332-4676-b61e-154c8e4697d8,\N,1263.68,5.05,USD,transfer,settled,2025-05-18 00:35:00,2025-05-18 00:38:16
ba33bbd3-719f-408a-8990-99f63f897697,696a79ee-84ac-4e66-abd9-eb4d6ff91c1c,696a79ee84ac-pending,b44f305c-44f8-46ef-8a48-8a58b8ec927e,801adbca-210e-4c51-9bb2-247079da645f,\N,1402.86,0.0,SGD,transfer,pending,2025-09-28 09:49:00,2025-09-28 09:54:18
5c6a41ce-ccb4-42b6-becb-fb43cfb756d6,696a79ee-84ac-4e66-abd9-eb4d6ff91c1c,696a79ee84ac-declined,b44f305c-44f8-46ef-8a48-8a58b8ec927e,801adbca-210e-4c51-9bb2-247079da645f,\N,1402.86,0.0,SGD,transfer,declined,2025-09-28 12:22:00,2025-09-28 12:24:33
4bd04de4-e7a4-47bf-a384-98ddcf303b6a,6973a705-b1bf-4b33-a7e1-1c2c30d38c61,6973a705b1bf-pending,30f789d3-1230-426c-9939-31bfc115ef01,\N,ce95e745-3110-41f6-a10b-c907df94cde9,13.68,0.0,USD,card_purchase,pending,2025-11-11 05:00:00,2025-11-11 05:08:05
2268a054-0417-4263-a086-0a51bd706eee,6973a705-b1bf-4b33-a7e1-1c2c30d38c61,6973a705b1bf-settled,30f789d3-1230-426c-9939-31bfc115ef01,\N,ce95e745-3110-41f6-a10b-c907df94cde9,13.68,0.25,USD,card_purchase,settled,2025-11-11 05:11:00,2025-11-11 05:11:29
c96f8c6b-a9da-46c8-9097-f1312ebeba33,697b499f-d352-452b-b206-3781f35b78d3,697b499fd352-pending,329e641a-60f6-45c4-a04a-9beabd525503,\N,39c5b345-94a0-4b24-ace0-28db86f9f883,115.13,0.0,EUR,card_purchase,pending,2026-04-03 13:02:00,2026-04-03 13:09:50
811acfd0-f058-4d13-be75-7b5146ff0440,697b499f-d352-452b-b206-3781f35b78d3,697b499fd352-settled,329e641a-60f6-45c4-a04a-9beabd525503,\N,39c5b345-94a0-4b24-ace0-28db86f9f883,115.13,2.07,EUR,card_purchase,settled,2026-04-03 17:47:00,2026-04-03 17:50:32
cfc8e582-0c6f-4c93-af64-249ad727b292,697f4642-01fb-459c-9a70-20740833975a,697f464201fb-pending,1b20657e-a462-4eb9-89c4-b6d8f0d20fd5,55fd2c8c-ae04-427f-97c3-9bae644a6128,\N,54.9,0.0,USD,transfer,pending,2025-12-20 21:10:00,2025-12-20 21:18:51
6b0476af-b102-434c-8b04-e0d226bd714a,697f4642-01fb-459c-9a70-20740833975a,697f464201fb-settled,1b20657e-a462-4eb9-89c4-b6d8f0d20fd5,55fd2c8c-ae04-427f-97c3-9bae644a6128,\N,54.9,0.22,USD,transfer,settled,2025-12-20 22:38:00,2025-12-20 22:45:07
33a0e582-9c1c-46e3-a988-9a4f89c69b0e,697f4642-01fb-459c-9a70-20740833975a,697f464201fb-settled,1b20657e-a462-4eb9-89c4-b6d8f0d20fd5,55fd2c8c-ae04-427f-97c3-9bae644a6128,\N,54.9,0.22,USD,transfer,settled,2025-12-20 22:38:00,2025-12-20 22:48:05
d60e5960-dcc7-4fda-bbce-682639e0d126,6984ef40-050d-44e7-938a-2b13d00ff0bc,6984ef40050d-pending,feafa836-072d-4221-8d55-dfda78ea0c66,\N,5ba2f804-5651-4d36-a671-5b8d474fb0d7,104.24,0.0,USD,card_purchase,pending,2025-11-05 20:00:00,2025-11-05 20:06:24
95658c0c-ecb5-432b-8c50-61fa590e2269,6984ef40-050d-44e7-938a-2b13d00ff0bc,6984ef40050d-settled,feafa836-072d-4221-8d55-dfda78ea0c66,\N,5ba2f804-5651-4d36-a671-5b8d474fb0d7,104.24,1.88,USD,card_purchase,settled,2025-11-05 22:51:00,2025-11-05 22:58:35
a296711e-42da-4264-9d0b-eccce992b47d,698b8b6c-004c-42dc-a4ff-b950f2cdf103,698b8b6c004c-pending,6fbc6b3a-5081-4514-ba1e-81ad6de7fa2a,d1a8b897-a35c-4ad2-bd4c-5af217034d18,\N,719.37,0.0,USD,transfer,pending,2024-09-20 04:31:00,2024-09-20 04:34:27
faa31f94-f734-47f0-bec2-1656731fd6f8,698b8b6c-004c-42dc-a4ff-b950f2cdf103,698b8b6c004c-settled,6fbc6b3a-5081-4514-ba1e-81ad6de7fa2a,d1a8b897-a35c-4ad2-bd4c-5af217034d18,\N,719.37,2.88,USD,transfer,settled,2024-09-20 06:13:00,2024-09-20 06:18:13
c2e5dd62-4fc4-4ec7-9270-7c689c191d5b,698ce09b-5519-4647-a342-a3af8b4bf144,698ce09b5519-pending,b602f716-9135-4f1b-930c-2ddaf5581672,\N,\N,477.19,0.0,USD,cash_out,pending,2024-10-29 07:08:00,2024-10-29 07:12:29
8eaab1b7-116d-4bf1-8931-1de6cc071128,698ce09b-5519-4647-a342-a3af8b4bf144,698ce09b5519-settled,b602f716-9135-4f1b-930c-2ddaf5581672,\N,\N,477.19,5.73,USD,cash_out,settled,2024-10-29 09:39:00,2024-10-29 09:45:04
1b6888e5-769b-4715-99a1-64ac86f705bf,698e9022-9031-4cfd-a867-745096c3a7bd,698e90229031-pending,711ed237-adb4-47e2-b640-513cf2e2de61,7b9dec65-e936-45ac-b559-de32a4496aa9,\N,1676.55,0.0,USD,transfer,pending,2025-03-28 04:57:00,2025-03-28 05:05:19
20c32690-9826-4984-a788-8ab41eb2d029,698e9022-9031-4cfd-a867-745096c3a7bd,698e90229031-pending,711ed237-adb4-47e2-b640-513cf2e2de61,7b9dec65-e936-45ac-b559-de32a4496aa9,\N,1676.55,0.0,USD,transfer,pending,2025-03-28 04:57:00,2025-03-28 05:08:52
f0b606a1-b643-4373-92cf-e0c08198d544,698e9022-9031-4cfd-a867-745096c3a7bd,698e90229031-settled,711ed237-adb4-47e2-b640-513cf2e2de61,7b9dec65-e936-45ac-b559-de32a4496aa9,\N,1676.55,6.71,USD,transfer,settled,2025-03-28 06:32:00,2025-03-28 06:34:20
0be74df2-507f-4275-8769-5f064098c323,699b3367-9e15-45d3-b236-215a1ef24841,699b33679e15-pending,bdb43450-34ab-40f5-9949-8d56fcd752ac,fe3604f7-3ec1-47c2-849e-f6a09379fa85,\N,134.23,0.0,GBP,transfer,pending,2026-04-08 08:09:00,2026-04-08 08:15:10
24435c33-cc01-48d9-a7c7-edacd4edb6cd,699b3367-9e15-45d3-b236-215a1ef24841,699b33679e15-declined,bdb43450-34ab-40f5-9949-8d56fcd752ac,fe3604f7-3ec1-47c2-849e-f6a09379fa85,\N,134.23,0.0,GBP,transfer,declined,2026-04-08 11:45:00,2026-04-08 11:52:34
36e12b3c-22da-4576-9684-7ce4f1669b13,69ada238-e393-4ace-a204-e964c556e317,69ada238e393-pending,53c4ed83-8ead-43bd-8a05-a94a718af169,\N,9fdf8d71-c5f2-4dcc-8e8e-d33c12ab94a0,259.33,0.0,USD,card_purchase,pending,2025-03-11 06:07:00,2025-03-11 06:07:57
d11ee4da-a542-4578-b807-a81792e052fa,69ada238-e393-4ace-a204-e964c556e317,69ada238e393-declined,53c4ed83-8ead-43bd-8a05-a94a718af169,\N,9fdf8d71-c5f2-4dcc-8e8e-d33c12ab94a0,259.33,0.0,USD,card_purchase,declined,2025-03-11 09:57:00,2025-03-11 10:05:29
ba7a7a3b-ecf4-4a6a-b065-212bb1306669,69b3b17c-b3e4-43b0-a0d3-b5337c5062e8,69b3b17cb3e4-pending,fb901e06-290f-44aa-a630-bd1dfd92ce70,\N,ff93113c-975e-4153-acea-da6d693a9189,174.88,0.0,USD,card_purchase,pending,2024-12-09 14:22:00,2024-12-09 14:25:04
7fbec831-0455-4a3e-8659-b97b2c3613ca,69b3b17c-b3e4-43b0-a0d3-b5337c5062e8,69b3b17cb3e4-settled,fb901e06-290f-44aa-a630-bd1dfd92ce70,\N,ff93113c-975e-4153-acea-da6d693a9189,174.88,3.15,USD,card_purchase,settled,2024-12-09 16:41:00,2024-12-09 16:45:48
d3baa4b2-5b49-4902-a47a-47b03d7c9273,69d524af-e276-44f8-9197-a161b7d4bcad,69d524afe276-pending,96526fc0-98f8-441e-a3ff-4d249ca38ba3,\N,d8cfa107-f374-4f15-98ea-39e68c6903db,244.44,0.0,USD,card_purchase,pending,2025-03-24 14:37:00,2025-03-24 14:37:54
11781b3e-b4e0-445c-955f-baaf1e92c293,69d524af-e276-44f8-9197-a161b7d4bcad,69d524afe276-settled,96526fc0-98f8-441e-a3ff-4d249ca38ba3,\N,d8cfa107-f374-4f15-98ea-39e68c6903db,244.44,4.4,USD,card_purchase,settled,2025-03-24 15:57:00,2025-03-24 16:03:59
663fe185-1683-4b7a-9a6b-406e0c79d5ac,69d79c3b-6535-4173-81b3-130309a1e94e,69d79c3b6535-pending,98afce0e-a9ac-4e9f-a19f-f92357cf47cf,\N,e17e4c03-654d-4a5a-9a51-073b517cc851,121.81,0.0,USD,card_purchase,pending,2024-12-16 22:45:00,2024-12-16 22:53:42
ad457bed-8398-4c6b-a728-0c94c4fb22f5,69d79c3b-6535-4173-81b3-130309a1e94e,69d79c3b6535-settled,98afce0e-a9ac-4e9f-a19f-f92357cf47cf,\N,e17e4c03-654d-4a5a-9a51-073b517cc851,121.81,2.19,USD,card_purchase,settled,2024-12-17 01:46:00,2024-12-17 01:47:50
611e2fd3-e685-4bb7-80a9-9f3ab896f309,69d79c3b-6535-4173-81b3-130309a1e94e,69d79c3b6535-reversed,98afce0e-a9ac-4e9f-a19f-f92357cf47cf,\N,e17e4c03-654d-4a5a-9a51-073b517cc851,121.81,0.0,USD,card_purchase,reversed,2024-12-17 21:14:00,2024-12-17 21:15:13
aff85f56-53d6-44cb-ba15-6d4765d640ad,69d7b3b8-7608-457c-a07b-8613cc205bac,69d7b3b87608-pending,58922760-1e35-4159-8c82-7156a77b4247,\N,74c1446e-8e67-4c03-bf6f-01ba2fbfb12b,77.32,0.0,USD,card_refund,pending,2025-08-07 12:36:00,2025-08-07 12:42:44
61ad8f2f-6eea-4f9d-b3d1-66008ea5b923,69d7b3b8-7608-457c-a07b-8613cc205bac,69d7b3b87608-declined,58922760-1e35-4159-8c82-7156a77b4247,\N,74c1446e-8e67-4c03-bf6f-01ba2fbfb12b,77.32,0.0,USD,card_refund,declined,2025-08-07 17:50:00,2025-08-07 17:50:42
5d2973ac-d0fb-420a-9938-109b7d63a6ec,69d8984e-b7c9-4fb8-8930-f1e49eb34266,69d8984eb7c9-pending,bd4628bc-d734-4aab-87ff-85ea8c2fd92e,\N,9109774d-67b3-4aa3-91ca-e03082fc873e,173.28,0.0,USD,card_purchase,pending,2025-10-13 12:03:00,2025-10-13 12:03:25
bbc092b4-9138-4bf8-9f19-7943c0131ae7,69d8984e-b7c9-4fb8-8930-f1e49eb34266,69d8984eb7c9-settled,bd4628bc-d734-4aab-87ff-85ea8c2fd92e,\N,9109774d-67b3-4aa3-91ca-e03082fc873e,173.28,3.12,USD,card_purchase,settled,2025-10-13 16:58:00,2025-10-13 17:02:13
1f942246-32ec-4e93-9adc-b31a0ff29821,69e9c36a-fdbb-4da0-8a15-bee2b67a1d1c,69e9c36afdbb-pending,a7b14b2b-2244-4eef-8b9d-54bac8743957,\N,1aac0c90-dce5-44e2-b0dc-b871bdfe1bac,266.31,0.0,USD,card_purchase,pending,2024-11-10 03:27:00,2024-11-10 03:34:11
42456f91-8bce-47ab-9aef-020938da2eb7,69e9c36a-fdbb-4da0-8a15-bee2b67a1d1c,69e9c36afdbb-declined,a7b14b2b-2244-4eef-8b9d-54bac8743957,\N,1aac0c90-dce5-44e2-b0dc-b871bdfe1bac,266.31,0.0,USD,card_purchase,declined,2024-11-10 08:55:00,2024-11-10 08:56:10
c2c0f6c9-9899-44fa-94ac-cf8e76ef73b6,69efe798-ed75-43af-938c-1b78aac04e39,69efe798ed75-pending,c5867f9d-687c-48d4-8114-4ca933a53ebe,\N,\N,831.13,0.0,USD,cash_out,pending,2024-08-27 22:30:00,2024-08-27 22:33:47
7548e3d0-a446-4055-9a5b-79459d793ceb,69efe798-ed75-43af-938c-1b78aac04e39,69efe798ed75-settled,c5867f9d-687c-48d4-8114-4ca933a53ebe,\N,\N,831.13,9.97,USD,cash_out,settled,2024-08-28 02:27:00,2024-08-28 02:28:19
b193ddda-a556-4176-8d89-5b0f297440cd,69f20edc-0c2f-4748-a3b4-44b336852e06,69f20edc0c2f-pending,5382ed86-982e-4a25-9615-1590b12c9995,3344d3c4-74ef-4742-9073-a7bef01ef03a,\N,376.97,0.0,USD,transfer,pending,2025-02-10 02:54:00,2025-02-10 03:00:59
94e7e150-2572-4f8a-a470-477d183ec8b8,69f20edc-0c2f-4748-a3b4-44b336852e06,69f20edc0c2f-settled,5382ed86-982e-4a25-9615-1590b12c9995,3344d3c4-74ef-4742-9073-a7bef01ef03a,\N,376.97,1.51,USD,transfer,settled,2025-02-10 06:07:00,2025-02-10 06:08:58
c3dbc1cb-97e2-4b37-9477-4da7a667a40d,69f2bdd9-4382-4303-be5e-2683b844e5b6,69f2bdd94382-pending,2a575d78-1247-477d-9ce1-507ed64ea238,\N,4a2bc66a-bb28-49d4-8789-c0a61d92805e,19.75,0.0,EUR,card_purchase,pending,2025-10-20 03:30:00,2025-10-20 03:35:05
92f0a593-4bc0-477c-ba43-d31e00a792c6,69f2bdd9-4382-4303-be5e-2683b844e5b6,69f2bdd94382-settled,2a575d78-1247-477d-9ce1-507ed64ea238,\N,4a2bc66a-bb28-49d4-8789-c0a61d92805e,19.75,0.36,EUR,card_purchase,settled,2025-10-20 04:59:00,2025-10-20 05:04:42
3320b380-1e99-4cf4-b74d-cbf75340d198,6a045b99-93c6-4c59-81b7-acc56e46d6a0,6a045b9993c6-pending,a704312e-0e0d-4c9e-8357-f51d6c39f954,\N,3f2bfb2b-a845-41c2-8fff-58764d31ed29,223.71,0.0,SGD,card_purchase,pending,2025-04-15 03:40:00,2025-04-15 03:42:37
6fc8a39d-3d65-4624-b5e0-498823dd77cc,6a045b99-93c6-4c59-81b7-acc56e46d6a0,6a045b9993c6-settled,a704312e-0e0d-4c9e-8357-f51d6c39f954,\N,3f2bfb2b-a845-41c2-8fff-58764d31ed29,223.71,4.03,SGD,card_purchase,settled,2025-04-15 07:33:00,2025-04-15 07:36:27
007c9665-2f3b-4a12-9989-3556ceb43da0,6a0cc863-478e-49ca-9402-02bfd2b18c45,6a0cc863478e-settled,4505838d-efbd-4ba6-a1d7-666a66034a26,d4321fb0-7521-4869-9f0c-56726487a8a6,\N,120.4,0.48,USD,transfer,settled,2024-11-02 12:06:00,2024-11-02 12:11:34
590a8ad3-7125-4399-a30d-aa4c766c176f,6a2eb807-d56b-4cab-98de-877341a754ad,6a2eb807d56b-pending,d28a5653-b9b5-40fa-9704-629d89b8458d,\N,80c6b9c9-8f48-4047-a2f5-111dd6b1c06b,107.1,0.0,USD,card_purchase,pending,2026-01-31 08:51:00,2026-01-31 08:52:07
076682f5-1ad4-4852-93e4-7c0cf40acbcd,6a2eb807-d56b-4cab-98de-877341a754ad,6a2eb807d56b-settled,d28a5653-b9b5-40fa-9704-629d89b8458d,\N,80c6b9c9-8f48-4047-a2f5-111dd6b1c06b,107.1,1.93,USD,card_purchase,settled,2026-01-31 14:46:00,2026-01-31 14:51:19
181d3b7b-268d-4199-bbcb-37e90b7aa375,6a6ae77a-ae98-43cd-bbd1-cefcb42b5289,6a6ae77aae98-pending,41cecbd3-9661-4af3-bef8-3b48e6417de7,c57c1ee3-9e48-4994-8e21-140f470b889a,\N,1105.63,0.0,GBP,transfer,pending,2025-05-17 01:34:00,2025-05-17 01:39:31
9021bb52-02df-46eb-a234-3db5f79ff2cb,6a6ae77a-ae98-43cd-bbd1-cefcb42b5289,6a6ae77aae98-settled,41cecbd3-9661-4af3-bef8-3b48e6417de7,c57c1ee3-9e48-4994-8e21-140f470b889a,\N,1105.63,4.42,GBP,transfer,settled,2025-05-17 04:30:00,2025-05-17 04:38:10
a99dd43b-39ec-4eb8-b616-4c11feee532d,6a6af13f-10c4-4aad-92af-0f07826b6e03,6a6af13f10c4-pending,de92f51b-16a0-4b20-8872-a8d35517aeee,\N,b8ce990f-6fdd-4608-8454-9e6bbbb2aba4,236.58,0.0,EUR,card_purchase,pending,2024-08-14 08:39:00,2024-08-14 08:45:01
99086a42-97c1-488b-97b4-d2dcce91f72b,6a6af13f-10c4-4aad-92af-0f07826b6e03,6a6af13f10c4-settled,de92f51b-16a0-4b20-8872-a8d35517aeee,\N,b8ce990f-6fdd-4608-8454-9e6bbbb2aba4,236.58,4.26,EUR,card_purchase,settled,2024-08-14 10:49:00,2024-08-14 10:56:48
6cc59eca-e13f-4d80-9822-e60d4ef2a087,6a7cd6ec-e8b7-4777-ad3c-0abbb67bbcc2,6a7cd6ece8b7-pending,1ec229d3-f48c-450f-ba2e-fca1b4a7808a,\N,c9a46eaf-3e5e-46d4-89b5-b7720ea47600,161.08,0.0,USD,card_purchase,pending,2025-09-12 15:56:00,2025-09-12 16:03:36
5ea508d5-a187-47a8-bc14-2fa698f3a8e1,6a7cd6ec-e8b7-4777-ad3c-0abbb67bbcc2,6a7cd6ece8b7-settled,1ec229d3-f48c-450f-ba2e-fca1b4a7808a,\N,c9a46eaf-3e5e-46d4-89b5-b7720ea47600,161.08,2.9,USD,card_purchase,settled,2025-09-12 19:06:00,2025-09-12 19:11:13
a7721c45-2ebd-49e4-ae8a-36e20066526c,6a872576-f382-411a-9e97-bbf37528d769,6a872576f382-pending,accbdd8f-ef2e-4e4a-b909-bd80277b95d6,5840e30e-b5b7-4c69-9512-7652341bb060,\N,664.73,0.0,EUR,transfer,pending,2025-03-29 21:02:00,2025-03-29 21:06:32
176efb73-5b25-4fb1-b144-bafec23cb6e4,6a872576-f382-411a-9e97-bbf37528d769,6a872576f382-settled,accbdd8f-ef2e-4e4a-b909-bd80277b95d6,5840e30e-b5b7-4c69-9512-7652341bb060,\N,664.73,2.66,EUR,transfer,settled,2025-03-29 23:26:00,2025-03-29 23:29:16
47a528c8-3ed3-4ff2-93fe-84824d2d5bb6,6a897b97-0825-40e7-b823-58227033d50e,6a897b970825-pending,4dd8040c-acc3-490d-b9ef-034a3e5f0711,\N,\N,297.61,0.0,USD,cash_out,pending,2025-01-09 13:29:00,2025-01-09 13:32:13
bec6589a-a20c-4c6e-a091-e26aef4dc298,6a897b97-0825-40e7-b823-58227033d50e,6a897b970825-settled,4dd8040c-acc3-490d-b9ef-034a3e5f0711,\N,\N,297.61,3.57,USD,cash_out,settled,2025-01-09 15:39:00,2025-01-09 15:45:47
86ee8672-fba5-4214-8786-51f84111ed9c,6a89dd3e-028d-40c1-a615-928a09af4293,6a89dd3e028d-pending,af2e199b-c011-4482-ade1-f02b031d4d48,\N,61b27857-d8e2-4033-a923-b6174f0e864f,283.59,0.0,USD,card_purchase,pending,2025-11-17 08:49:00,2025-11-17 08:56:23
50b14f2c-239d-42e8-9d6f-896f49e80444,6a89dd3e-028d-40c1-a615-928a09af4293,6a89dd3e028d-declined,af2e199b-c011-4482-ade1-f02b031d4d48,\N,61b27857-d8e2-4033-a923-b6174f0e864f,283.59,0.0,USD,card_purchase,declined,2025-11-17 13:25:00,2025-11-17 13:25:29
fffd78c7-3c0f-4efa-ab8c-34576e1fd3ec,6a8a396a-55dc-48c3-8c35-19b1afacf5c9,6a8a396a55dc-pending,65dd399d-5063-4028-bcf8-1be043053dea,\N,3142ea5d-00b7-4b36-88cb-7aa885027c79,290.63,0.0,USD,card_purchase,pending,2024-06-25 15:14:00,2024-06-25 15:17:13
